Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,114.099998,114.339996,112.320000,112.820000,110.786369,4516900
2019-07-23,113.120003,113.199997,111.570000,112.089996,110.069527,5754200
2019-07-24,112.029999,112.790001,111.570000,112.000000,109.981148,4177300
2019-07-25,112.180000,112.389999,111.660004,112.220001,110.197182,3851500
2019-07-26,112.120003,113.339996,111.820000,113.019997,110.982758,4729000
2019-07-29,112.839996,112.980003,111.760002,112.269997,110.246277,3746600
2019-07-30,112.059998,112.400002,111.669998,112.059998,110.040070,3035200
2019-07-31,111.910004,112.339996,109.629997,110.379997,108.390343,6211300
2019-08-01,110.320000,112.169998,109.320000,109.379997,107.408363,7455000
2019-08-02,109.739998,110.139999,108.150002,109.400002,107.428009,5656700
2019-08-05,108.000000,108.000000,105.589996,105.820000,103.912552,7570000
2019-08-06,106.190002,107.839996,105.589996,107.269997,105.336403,7016400
2019-08-07,107.019997,108.639999,105.919998,108.199997,106.249641,7278500
2019-08-08,108.010002,108.839996,107.769997,108.519997,107.088425,4374400
2019-08-09,108.059998,108.459999,106.709999,107.279999,105.864777,4193500
2019-08-12,106.720001,106.839996,104.839996,105.220001,103.831963,5305000
2019-08-13,105.250000,108.110001,104.849998,107.410004,105.993073,6675300
2019-08-14,105.480003,108.059998,105.139999,106.199997,104.799026,9312800
2019-08-15,112.529999,113.639999,110.160004,112.690002,111.203423,19812900
2019-08-16,114.080002,114.930000,112.059998,112.989998,111.499451,10965200
2019-08-19,114.349998,114.779999,113.599998,113.809998,112.308640,7178100
2019-08-20,113.860001,114.040001,112.010002,112.050003,110.571861,6112300
2019-08-21,113.980003,114.070000,111.879997,112.019997,110.542252,8156400
2019-08-22,112.199997,112.790001,111.349998,111.910004,110.433708,5995400
2019-08-23,111.620003,111.910004,110.129997,110.830002,109.367950,6236700
2019-08-26,111.559998,112.269997,111.220001,111.989998,110.512642,5935700
2019-08-27,112.419998,112.809998,111.510002,112.419998,110.936981,5733700
2019-08-28,112.279999,113.080002,111.680000,112.720001,111.233017,5371000
2019-08-29,114.199997,114.589996,113.309998,114.080002,112.575081,5270500
2019-08-30,115.000000,115.379997,113.900002,114.260002,112.752708,5705300
2019-09-03,113.680000,115.309998,113.489998,114.639999,113.127693,5942700
2019-09-04,115.690002,115.959999,114.820000,115.910004,114.380943,5782900
2019-09-05,117.669998,117.959999,115.269997,115.440002,113.917137,5826400
2019-09-06,115.440002,115.750000,114.620003,114.730003,113.216507,4346400
2019-09-09,114.500000,116.610001,114.400002,116.330002,114.795395,5973700
2019-09-10,115.989998,116.959999,115.480003,116.050003,114.519089,4857400
