Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1.750000,1.750000,1.750000,1.750000,1.602786,0
2019-01-02,1.760000,1.760000,1.710000,1.730000,1.584468,1824300
2019-01-03,1.730000,1.740000,1.700000,1.710000,1.566151,2714700
2019-01-04,1.710000,1.760000,1.710000,1.730000,1.584468,1841400
2019-01-07,1.750000,1.770000,1.750000,1.760000,1.611945,1027100
2019-01-08,1.760000,1.770000,1.740000,1.740000,1.593627,2301900
2019-01-09,1.760000,1.770000,1.750000,1.750000,1.602786,917900
2019-01-10,1.750000,1.800000,1.750000,1.780000,1.630262,2036100
2019-01-11,1.780000,1.810000,1.770000,1.770000,1.621103,1847900
2019-01-14,1.770000,1.790000,1.770000,1.770000,1.621103,828600
2019-01-15,1.770000,1.790000,1.760000,1.760000,1.611945,1652300
2019-01-16,1.770000,1.780000,1.760000,1.760000,1.611945,1442200
2019-01-17,1.770000,1.780000,1.760000,1.770000,1.621103,1044700
2019-01-18,1.770000,1.800000,1.770000,1.780000,1.630262,1741000
2019-01-21,1.790000,1.810000,1.780000,1.800000,1.648580,1184700
2019-01-22,1.800000,1.800000,1.780000,1.780000,1.630262,736800
2019-01-23,1.780000,1.790000,1.770000,1.770000,1.621103,982600
2019-01-24,1.780000,1.820000,1.770000,1.820000,1.666897,2367100
2019-01-25,1.830000,1.850000,1.820000,1.820000,1.666897,1670300
2019-01-28,1.820000,1.830000,1.800000,1.800000,1.648580,963800
2019-01-29,1.790000,1.810000,1.790000,1.800000,1.648580,1926200
2019-01-30,1.800000,1.810000,1.780000,1.790000,1.639421,1899700
2019-01-31,1.800000,1.810000,1.780000,1.780000,1.630262,1567700
2019-02-01,1.780000,1.820000,1.780000,1.820000,1.666897,1636100
2019-02-04,1.820000,1.830000,1.820000,1.820000,1.666897,644400
2019-02-05,1.820000,1.820000,1.820000,1.820000,1.666897,0
2019-02-07,1.820000,1.890000,1.810000,1.890000,1.731009,4484300
2019-02-08,1.870000,1.940000,1.870000,1.940000,1.776803,5406400
2019-02-11,1.950000,1.950000,1.900000,1.910000,1.749326,2048700
2019-02-12,1.910000,1.920000,1.900000,1.900000,1.740167,1838700
2019-02-13,1.910000,1.910000,1.890000,1.890000,1.731009,1470900
2019-02-14,1.900000,1.910000,1.880000,1.900000,1.740167,2169300
2019-02-15,1.730000,1.740000,1.660000,1.670000,1.529516,20569700
2019-02-18,1.670000,1.670000,1.610000,1.610000,1.474563,8757800
2019-02-19,1.610000,1.640000,1.600000,1.640000,1.502039,5433800
2019-02-20,1.650000,1.650000,1.620000,1.630000,1.492880,4052700
2019-02-21,1.620000,1.630000,1.600000,1.610000,1.474563,7352600
2019-02-22,1.610000,1.620000,1.600000,1.610000,1.474563,4469300
2019-02-25,1.620000,1.620000,1.590000,1.590000,1.456246,8127500
2019-02-26,1.600000,1.600000,1.570000,1.600000,1.465404,5728000
2019-02-27,1.600000,1.620000,1.590000,1.610000,1.474563,3369000
2019-02-28,1.600000,1.620000,1.590000,1.600000,1.465404,3037300
2019-03-01,1.600000,1.600000,1.580000,1.590000,1.456246,4284700
2019-03-04,1.590000,1.600000,1.580000,1.590000,1.456246,3345700
2019-03-05,1.580000,1.590000,1.570000,1.580000,1.447087,3417200
2019-03-06,1.590000,1.600000,1.580000,1.590000,1.456246,2391000
2019-03-07,1.590000,1.590000,1.560000,1.570000,1.437928,5295500
2019-03-08,1.570000,1.580000,1.530000,1.540000,1.410452,7823100
2019-03-11,1.540000,1.550000,1.500000,1.510000,1.382975,9878600
2019-03-12,1.520000,1.580000,1.520000,1.560000,1.428769,6960600
2019-03-13,1.560000,1.570000,1.540000,1.550000,1.419610,5675700
2019-03-14,1.540000,1.580000,1.530000,1.570000,1.437928,7240600
